subset,label,folder,filename,random
testing,3,3,173_3.PNG,0.267634658
testing,b,11,38_b.PNG,0.512277454
testing,E,40,23_E.PNG,0.844711605
testing,B,37,44_B.PNG,0.237687226
testing,D,39,10_D.PNG,0.911667397
testing,0,0,134_0.PNG,0.171633523
testing,Z,61,56_Z.PNG,0.573336608
testing,1,1,212_1.PNG,0.540994466
testing,0,0,125_0.PNG,0.310060607
testing,k,20,20_k.PNG,0.731088679
testing,n,23,39_n.PNG,0.142193461
testing,v,31,166_v.PNG,0.675031745
testing,d,13,34_d.PNG,0.742484872
testing,i,18,41_i.PNG,0.687871543
testing,Y,60,99_Y.PNG,0.832809599
testing,f,15,10_f.PNG,0.812913725
testing,U,56,50_U.PNG,0.718347725
testing,3,3,206_3.PNG,0.849561259
testing,X,59,8_X.PNG,0.582857841
testing,x,33,46_x.PNG,0.897672117
testing,D,39,53_D.PNG,0.079050508
testing,h,17,69_h.PNG,0.597398046
testing,5,5,66_5.PNG,0.640951368
testing,i,18,62_i.PNG,0.352001663
testing,5,5,47_5.PNG,0.832611921
testing,g,16,5_g.PNG,0.612016889
testing,U,56,36_U.PNG,0.09461098
testing,2,2,207_2.PNG,0.322543602
testing,Z,61,104_Z.PNG,0.745464141
testing,2,2,214_2.PNG,0.999654774
testing,5,5,210_5.PNG,0.254917545
testing,6,6,139_6.PNG,0.3942989
testing,z,35,84_z.PNG,0.856487708
testing,c,12,60_c.PNG,0.325319908
testing,g,16,15_g.PNG,0.400497311
testing,U,56,54_U.PNG,0.328321284
testing,6,6,79_6.PNG,0.39711053
testing,u,30,76_u.PNG,0.866012353
testing,4,4,195_4.PNG,0.135195704
testing,7,7,20_7.PNG,0.39703995
testing,6,6,203_6.PNG,0.150786308
testing,6,6,183_6.PNG,0.510287262
testing,M,48,19_M.PNG,0.511014875
testing,X,59,71_X.PNG,0.100341936
testing,J,45,28_J.PNG,0.784783747
testing,Y,60,74_Y.PNG,0.6294038
testing,A,36,86_A.PNG,0.72171896
testing,Z,61,178_Z.PNG,0.016841465
testing,y,34,5_y.PNG,0.946966029
testing,Z,61,62_Z.PNG,0.209500641
testing,1,1,204_1.PNG,0.316438861
testing,d,13,106_d.PNG,0.242900949
testing,d,13,79_d.PNG,0.954793899
testing,3,3,112_3.PNG,0.895407175
testing,5,5,127_5.PNG,0.383371918
testing,5,5,28_5.PNG,0.813800016
testing,Y,60,141_Y.PNG,0.046754226
testing,0,0,11_0.PNG,0.15108191
testing,6,6,241_6.PNG,0.538513398
testing,8,8,124_8.PNG,0.842054578
testing,2,2,77_2.PNG,0.326884772
testing,7,7,153_7.PNG,0.918602744
testing,F,41,73_F.PNG,0.442261559
testing,a,10,75_a.PNG,0.768608615
testing,X,59,74_X.PNG,0.236067105
testing,H,43,45_H.PNG,0.009805279
testing,K,46,34_K.PNG,0.165870105
testing,z,35,37_z.PNG,0.9544672
testing,Y,60,111_Y.PNG,0.898465007
testing,9,9,207_9.PNG,0.326855999
testing,b,11,75_b.PNG,0.583129914
testing,8,8,188_8.PNG,0.588717195
testing,c,12,26_c.PNG,0.293199361
testing,1,1,229_1.PNG,0.735662892
testing,5,5,24_5.PNG,0.223458376
testing,r,27,38_r.PNG,0.594397943
testing,3,3,150_3.PNG,0.757703522
testing,Z,61,58_Z.PNG,0.459523722
testing,4,4,132_4.PNG,0.290080506
testing,Y,60,106_Y.PNG,0.734593644
testing,L,47,62_L.PNG,0.768730546
testing,1,1,223_1.PNG,0.432715714
testing,S,54,25_S.PNG,0.477547194
testing,s,28,82_s.PNG,0.521765186
testing,F,41,41_F.PNG,0.009268852
testing,l,21,52_l.PNG,0.924390697
testing,0,0,166_0.PNG,0.9681865
testing,T,55,68_T.PNG,0.313073151
testing,e,14,74_e.PNG,0.101040797
testing,3,3,155_3.PNG,0.022410494
testing,A,36,75_A.PNG,0.483772071
testing,1,1,216_1.PNG,0.315986431
testing,f,15,101_f.PNG,0.034685251
testing,3,3,139_3.PNG,0.579285596
testing,6,6,244_6.PNG,0.257722201
testing,T,55,66_T.PNG,0.728467767
testing,b,11,78_b.PNG,0.652625543
testing,2,2,110_2.PNG,0.602224427
testing,r,27,40_r.PNG,0.624671007
testing,r,27,21_r.PNG,0.08638517
testing,v,31,156_v.PNG,0.426133721
testing,6,6,49_6.PNG,0.236097558
testing,3,3,165_3.PNG,0.897026629
testing,8,8,126_8.PNG,0.136381278
testing,2,2,223_2.PNG,0.45029014
testing,d,13,30_d.PNG,0.126724226
testing,9,9,73_9.PNG,0.533940339
testing,8,8,18_8.PNG,0.534114794
testing,8,8,129_8.PNG,0.112654529
testing,v,31,80_v.PNG,0.478848157
testing,Y,60,45_Y.PNG,0.513429828
testing,x,33,142_x.PNG,0.773594614
testing,C,38,29_C.PNG,0.849897761
testing,4,4,153_4.PNG,0.287588691
testing,V,57,102_V.PNG,0.685721097
testing,D,39,81_D.PNG,0.346955221
testing,6,6,249_6.PNG,0.631452446
testing,x,33,38_x.PNG,0.458664057
testing,K,46,52_K.PNG,0.232805918
testing,H,43,6_H.PNG,0.448527331
testing,u,30,37_u.PNG,0.089829885
testing,7,7,184_7.PNG,0.201586582
testing,u,30,25_u.PNG,0.438870141
testing,M,48,10_M.PNG,0.243507542
testing,V,57,76_V.PNG,0.206369415
testing,S,54,23_S.PNG,0.08318696
testing,K,46,32_K.PNG,0.248995001
testing,0,0,202_0.PNG,0.075402337
testing,3,3,181_3.PNG,0.629925968
testing,s,28,78_s.PNG,0.143330962
testing,2,2,23_2.PNG,0.705447848
testing,8,8,145_8.PNG,0.028681991
testing,Z,61,107_Z.PNG,0.092814537
testing,4,4,22_4.PNG,0.066960954
testing,w,32,3_w.PNG,0.210870454
testing,6,6,192_6.PNG,0.636314612
testing,C,38,33_C.PNG,0.320002342
testing,2,2,215_2.PNG,0.133044904
testing,u,30,22_u.PNG,0.572750215
testing,I,44,27_I.PNG,0.642397143
testing,Q,52,30_Q.PNG,0.59047203
testing,F,41,38_F.PNG,0.363923941
testing,d,13,3_d.PNG,0.265822589
testing,Y,60,122_Y.PNG,0.895949687
testing,0,0,72_0.PNG,0.069979295
testing,L,47,55_L.PNG,0.336370519
testing,Z,61,83_Z.PNG,0.623812243
testing,x,33,31_x.PNG,0.962220856
testing,T,55,22_T.PNG,0.388564932
testing,z,35,44_z.PNG,0.483761634
testing,2,2,116_2.PNG,0.423284927
testing,W,58,72_W.PNG,0.252711748
testing,u,30,74_u.PNG,0.382643105
testing,8,8,108_8.PNG,0.856986021
testing,P,51,57_P.PNG,0.938422773
testing,X,59,46_X.PNG,0.965690177
testing,S,54,87_S.PNG,0.275151558
testing,i,18,20_i.PNG,0.822750761
testing,r,27,30_r.PNG,0.314379518
testing,f,15,94_f.PNG,0.188557161
testing,7,7,77_7.PNG,0.782025151
testing,y,34,63_y.PNG,0.978260008
testing,e,14,96_e.PNG,0.2700987
testing,y,34,180_y.PNG,0.225044074
testing,i,18,58_i.PNG,0.496609496
testing,3,3,11_3.PNG,0.336242677
testing,R,53,0_R.PNG,0.355674216
testing,2,2,170_2.PNG,0.808803955
testing,3,3,118_3.PNG,0.494924815
testing,O,50,34_O.PNG,0.997036725
testing,Y,60,114_Y.PNG,0.436229223
testing,1,1,258_1.PNG,0.139891844
testing,0,0,97_0.PNG,0.959820448
testing,2,2,148_2.PNG,0.828638135
testing,7,7,120_7.PNG,0.677230687
testing,y,34,86_y.PNG,0.14325442
testing,x,33,78_x.PNG,0.810146978
testing,c,12,78_c.PNG,0.010959308
testing,4,4,38_4.PNG,0.919216267
testing,8,8,136_8.PNG,0.360936287
testing,x,33,185_x.PNG,0.666855939
testing,8,8,112_8.PNG,0.059150159
testing,7,7,197_7.PNG,0.497314637
testing,2,2,189_2.PNG,0.714059683
testing,K,46,15_K.PNG,0.225269923
testing,v,31,73_v.PNG,0.36755329
testing,U,56,68_U.PNG,0.295805863
testing,G,42,12_G.PNG,0.247618268
testing,L,47,82_L.PNG,0.461540847
testing,H,43,40_H.PNG,0.019628586
testing,7,7,75_7.PNG,0.246396606
testing,x,33,187_x.PNG,0.891316972
testing,I,44,72_I.PNG,0.405808136
testing,6,6,48_6.PNG,0.956760024
testing,2,2,155_2.PNG,0.071316147
testing,j,19,42_j.PNG,0.292495552
testing,V,57,19_V.PNG,0.636214413
testing,R,53,68_R.PNG,0.657265021
testing,W,58,71_W.PNG,0.853616851
testing,W,58,49_W.PNG,0.925313651
testing,7,7,147_7.PNG,0.165928285
testing,y,34,58_y.PNG,0.732633903
testing,j,19,6_j.PNG,0.447984925
testing,7,7,22_7.PNG,0.045118498
testing,2,2,100_2.PNG,0.894558639
testing,8,8,88_8.PNG,0.223842985
testing,v,31,136_v.PNG,0.617049054
testing,g,16,7_g.PNG,0.695998593
testing,v,31,155_v.PNG,0.699085488
testing,3,3,68_3.PNG,0.485622334
testing,q,26,40_q.PNG,0.063319882
testing,P,51,7_P.PNG,0.378293788
testing,0,0,197_0.PNG,0.416429775
testing,q,26,38_q.PNG,0.714457721
testing,B,37,57_B.PNG,0.294965678
testing,y,34,55_y.PNG,0.472803309
testing,1,1,5_1.PNG,0.221911812
testing,O,50,87_O.PNG,0.640849832
testing,Z,61,47_Z.PNG,0.130192068
testing,b,11,2_b.PNG,0.387873855
testing,D,39,93_D.PNG,0.619359988
testing,X,59,57_X.PNG,0.712185196
testing,1,1,18_1.PNG,0.941550006
testing,3,3,95_3.PNG,0.929023702
testing,K,46,31_K.PNG,0.983305302
testing,h,17,70_h.PNG,0.128013562
testing,6,6,235_6.PNG,0.669904386
testing,1,1,46_1.PNG,0.026839732
testing,y,34,184_y.PNG,0.6083219
testing,I,44,11_I.PNG,0.978254727
testing,0,0,169_0.PNG,0.837937862
testing,9,9,20_9.PNG,0.408005595
testing,y,34,146_y.PNG,0.905409764
testing,a,10,73_a.PNG,0.19272112
testing,5,5,131_5.PNG,0.790342231
testing,T,55,70_T.PNG,0.322191471
testing,d,13,10_d.PNG,0.437096377
testing,3,3,191_3.PNG,0.777896158
testing,x,33,83_x.PNG,0.376047376
testing,n,23,48_n.PNG,0.769338723
testing,E,40,60_E.PNG,0.317268979
testing,f,15,74_f.PNG,0.907173784
testing,O,50,79_O.PNG,0.32934775
testing,b,11,7_b.PNG,0.936298568
testing,7,7,12_7.PNG,0.192307305
testing,4,4,226_4.PNG,0.52473954
testing,A,36,73_A.PNG,0.62137155
testing,a,10,50_a.PNG,0.176748438
testing,D,39,82_D.PNG,0.482006919
testing,x,33,53_x.PNG,0.55585471
testing,9,9,91_9.PNG,0.785512848
testing,d,13,83_d.PNG,0.543488041
testing,S,54,66_S.PNG,0.666480278
testing,2,2,0_2.PNG,0.071509384
testing,7,7,103_7.PNG,0.971870893
testing,R,53,22_R.PNG,0.362940458
testing,V,57,71_V.PNG,0.900446121
testing,l,21,74_l.PNG,0.068319404
testing,l,21,20_l.PNG,0.116352025
testing,y,34,15_y.PNG,0.637962785
testing,o,24,49_o.PNG,0.089177461
testing,2,2,8_2.PNG,0.821111815
testing,S,54,38_S.PNG,0.608360691
testing,5,5,45_5.PNG,0.978527421
testing,C,38,3_C.PNG,0.474409326
testing,d,13,109_d.PNG,0.316153174
testing,x,33,44_x.PNG,0.773748364
testing,f,15,98_f.PNG,0.589096024
testing,L,47,33_L.PNG,0.517999833
testing,L,47,71_L.PNG,0.985852916
testing,G,42,81_G.PNG,0.812567489
testing,V,57,85_V.PNG,0.554287585
testing,7,7,195_7.PNG,0.465166713
testing,I,44,16_I.PNG,0.602050363
testing,g,16,73_g.PNG,0.446713571
testing,r,27,82_r.PNG,0.006817496
testing,X,59,13_X.PNG,0.414748398
testing,w,32,61_w.PNG,0.694152296
testing,E,40,63_E.PNG,0.130684403
testing,t,29,64_t.PNG,0.322355481
testing,I,44,63_I.PNG,0.482646476
testing,5,5,39_5.PNG,0.900642607
testing,h,17,71_h.PNG,0.88363552
testing,X,59,163_X.PNG,0.377801455
testing,K,46,46_K.PNG,0.115188725
testing,R,53,21_R.PNG,0.497644483
testing,G,42,56_G.PNG,0.085919155
testing,t,29,20_t.PNG,0.771767519
testing,6,6,54_6.PNG,0.904427127
testing,9,9,121_9.PNG,0.925256569
testing,a,10,82_a.PNG,0.373370903
testing,z,35,56_z.PNG,0.786929747
testing,6,6,132_6.PNG,0.665516945
testing,u,30,94_u.PNG,0.088205963
testing,n,23,66_n.PNG,0.857038063
testing,5,5,248_5.PNG,0.624126888
testing,Y,60,52_Y.PNG,0.321953734
testing,y,34,148_y.PNG,0.422149575
testing,V,57,101_V.PNG,0.999765806
testing,H,43,77_H.PNG,0.190626388
testing,o,24,72_o.PNG,0.664915176
testing,x,33,191_x.PNG,0.532837939
testing,p,25,71_p.PNG,0.011016704
testing,Y,60,110_Y.PNG,0.628783327
testing,0,0,10_0.PNG,0.311838874
testing,O,50,26_O.PNG,0.106674136
testing,5,5,142_5.PNG,0.72627147
testing,6,6,62_6.PNG,0.985155546
testing,e,14,69_e.PNG,0.886085214
testing,6,6,9_6.PNG,0.882689573
testing,T,55,28_T.PNG,0.673668216
testing,j,19,65_j.PNG,0.776943965
testing,o,24,11_o.PNG,0.328331782
testing,J,45,27_J.PNG,0.968723639
testing,v,31,113_v.PNG,0.730540703
testing,1,1,41_1.PNG,0.721874166
testing,y,34,161_y.PNG,0.557480543
testing,c,12,24_c.PNG,0.042875315
testing,0,0,212_0.PNG,0.868460181
testing,w,32,38_w.PNG,0.232558772
testing,n,23,12_n.PNG,0.018212815
testing,3,3,37_3.PNG,0.901590818
testing,x,33,99_x.PNG,0.84348158
testing,x,33,160_x.PNG,0.114918224
testing,v,31,125_v.PNG,0.580035903
testing,W,58,97_W.PNG,0.832257222
testing,t,29,19_t.PNG,0.856900421
testing,j,19,21_j.PNG,0.40223764
testing,R,53,49_R.PNG,0.859799995
testing,u,30,96_u.PNG,0.788643257
testing,N,49,3_N.PNG,0.63098153
testing,v,31,139_v.PNG,0.01989502
testing,7,7,13_7.PNG,0.999633023
testing,1,1,182_1.PNG,0.754717503
testing,K,46,23_K.PNG,0.737547493
testing,b,11,81_b.PNG,0.500126209
testing,J,45,82_J.PNG,0.96248093
testing,V,57,113_V.PNG,0.472480271
testing,y,34,74_y.PNG,0.770472541
testing,0,0,153_0.PNG,0.176169876
testing,6,6,201_6.PNG,0.508239886
testing,f,15,40_f.PNG,0.20054525
testing,h,17,55_h.PNG,0.591232409
testing,Q,52,52_Q.PNG,0.16855086
testing,w,32,14_w.PNG,0.911764493
testing,L,47,85_L.PNG,0.133814253
testing,O,50,42_O.PNG,0.638003986
testing,9,9,111_9.PNG,0.856052462
testing,9,9,181_9.PNG,0.560102988
testing,9,9,135_9.PNG,0.895608103
testing,a,10,6_a.PNG,0.655227746
testing,w,32,49_w.PNG,0.394389748
testing,A,36,59_A.PNG,0.289829737
testing,Y,60,61_Y.PNG,0.406543721
testing,A,36,71_A.PNG,0.152499863
testing,R,53,29_R.PNG,0.711044577
testing,p,25,80_p.PNG,0.89486871
testing,2,2,12_2.PNG,0.926955078
testing,s,28,73_s.PNG,0.777719739
testing,l,21,61_l.PNG,0.160362032
testing,6,6,17_6.PNG,0.110723106
testing,q,26,90_q.PNG,0.742634983
testing,E,40,46_E.PNG,0.205907894
testing,O,50,8_O.PNG,0.625216973
testing,X,59,6_X.PNG,0.562239153
testing,x,33,137_x.PNG,0.415527254
testing,6,6,156_6.PNG,0.533289632
testing,c,12,55_c.PNG,0.13737675
testing,Z,61,8_Z.PNG,0.742042352
testing,1,1,191_1.PNG,0.925919503
testing,P,51,9_P.PNG,0.834725042
testing,2,2,123_2.PNG,0.967536762
testing,1,1,9_1.PNG,0.586252453
testing,7,7,144_7.PNG,0.810456462
testing,8,8,122_8.PNG,0.33940904
testing,K,46,70_K.PNG,0.005660808
testing,T,55,92_T.PNG,0.460991821
testing,O,50,64_O.PNG,0.292602523
testing,C,38,19_C.PNG,0.825520588
testing,l,21,12_l.PNG,0.256308184
testing,1,1,60_1.PNG,0.462594873
testing,X,59,88_X.PNG,0.03055476
testing,d,13,90_d.PNG,0.437049487
testing,n,23,77_n.PNG,0.986138712
testing,g,16,59_g.PNG,0.653210996
testing,A,36,15_A.PNG,0.430509529
testing,v,31,83_v.PNG,0.090463763
testing,e,14,51_e.PNG,0.413410234
testing,V,57,45_V.PNG,0.719476984
testing,r,27,20_r.PNG,0.745854119
testing,v,31,40_v.PNG,0.862287107
testing,O,50,25_O.PNG,0.533553058
testing,3,3,224_3.PNG,0.678598885
testing,X,59,98_X.PNG,0.277754619
testing,P,51,1_P.PNG,0.994441295
testing,5,5,159_5.PNG,0.387318406
testing,Q,52,57_Q.PNG,0.049217884
testing,C,38,57_C.PNG,0.371998689
testing,E,40,72_E.PNG,0.534215543
testing,6,6,22_6.PNG,0.695452681
testing,1,1,257_1.PNG,0.60252888
testing,X,59,89_X.PNG,0.117179462
testing,7,7,122_7.PNG,0.177252873
testing,3,3,10_3.PNG,0.501415079
testing,E,40,12_E.PNG,0.547412814
testing,n,23,33_n.PNG,0.192713725
testing,7,7,69_7.PNG,0.292269736
testing,2,2,127_2.PNG,0.768205378
testing,c,12,9_c.PNG,0.513571826
testing,f,15,3_f.PNG,0.621081753
testing,M,48,67_M.PNG,0.824362004
testing,M,48,66_M.PNG,0.72467533
testing,y,34,139_y.PNG,0.375260273
testing,9,9,41_9.PNG,0.698435692
testing,5,5,60_5.PNG,0.948383764
testing,E,40,68_E.PNG,0.265142462
testing,Z,61,34_Z.PNG,0.952825194
testing,F,41,0_F.PNG,0.361220013
testing,P,51,65_P.PNG,0.777474318
testing,9,9,230_9.PNG,0.958658175
testing,U,56,32_U.PNG,0.795872035
testing,n,23,79_n.PNG,0.710545471
testing,7,7,24_7.PNG,0.190839282
testing,D,39,40_D.PNG,0.352515785
testing,4,4,182_4.PNG,0.347076032
testing,H,43,58_H.PNG,0.333617152
testing,5,5,192_5.PNG,0.796514694
testing,v,31,126_v.PNG,0.985628737
testing,T,55,89_T.PNG,0.172162053
testing,l,21,62_l.PNG,0.756384876
testing,l,21,9_l.PNG,0.414235539
testing,b,11,66_b.PNG,0.914726986
testing,x,33,130_x.PNG,0.462135595
testing,e,14,13_e.PNG,0.159567697
testing,9,9,65_9.PNG,0.088218366
testing,2,2,76_2.PNG,0.663697908
testing,v,31,92_v.PNG,0.001107697
testing,I,44,59_I.PNG,0.905372435
testing,p,25,20_p.PNG,0.982500259
testing,X,59,50_X.PNG,0.387941546
testing,8,8,45_8.PNG,0.517646253
testing,K,46,48_K.PNG,0.505084402
testing,y,34,88_y.PNG,0.103640992
testing,5,5,247_5.PNG,0.672294421
testing,t,29,3_t.PNG,0.698090622
testing,H,43,39_H.PNG,0.348147119
testing,r,27,60_r.PNG,0.486653547
testing,O,50,78_O.PNG,0.39103468
testing,z,35,48_z.PNG,0.646227001
testing,4,4,84_4.PNG,0.854675401
testing,1,1,207_1.PNG,0.49750668
testing,0,0,7_0.PNG,0.232207509
testing,z,35,110_z.PNG,0.823474316
testing,8,8,85_8.PNG,0.515743482
testing,o,24,69_o.PNG,0.471147754
testing,2,2,150_2.PNG,0.153838344
testing,e,14,72_e.PNG,0.374004933
testing,U,56,10_U.PNG,0.174929174
testing,x,33,70_x.PNG,0.892137938
testing,9,9,170_9.PNG,0.151830987
testing,q,26,49_q.PNG,0.707375155
testing,S,54,64_S.PNG,0.91574087
testing,6,6,23_6.PNG,0.806116922
testing,9,9,194_9.PNG,0.714843791
testing,U,56,72_U.PNG,0.647490019
testing,L,47,69_L.PNG,0.844519834
testing,7,7,224_7.PNG,0.650788275
testing,r,27,66_r.PNG,0.941863197
testing,X,59,68_X.PNG,0.2281469
testing,N,49,19_N.PNG,0.640165779
testing,y,34,30_y.PNG,0.092497297
testing,c,12,51_c.PNG,0.144404208
testing,V,57,42_V.PNG,0.803752264
testing,9,9,52_9.PNG,0.579288058
testing,1,1,109_1.PNG,0.216128657
testing,2,2,253_2.PNG,0.295792086
testing,8,8,54_8.PNG,0.658796492
testing,U,56,41_U.PNG,0.19909961
testing,H,43,18_H.PNG,0.663519697
testing,e,14,20_e.PNG,0.506618833
testing,q,26,65_q.PNG,0.727165386
testing,x,33,92_x.PNG,0.765733431
testing,m,22,26_m.PNG,0.825411202
testing,5,5,120_5.PNG,0.863873107
testing,s,28,64_s.PNG,0.914525258
testing,j,19,18_j.PNG,0.790358453
testing,a,10,28_a.PNG,0.081052551
testing,h,17,3_h.PNG,0.515836198
testing,2,2,20_2.PNG,0.317774326
testing,1,1,69_1.PNG,0.600350169
testing,v,31,36_v.PNG,0.205412752
testing,K,46,49_K.PNG,0.348488304
testing,6,6,1_6.PNG,0.655843964
testing,y,34,167_y.PNG,0.787055088
testing,O,50,9_O.PNG,0.584241762
testing,q,26,21_q.PNG,0.416821183
testing,q,26,97_q.PNG,0.872492989
testing,Y,60,95_Y.PNG,0.669973532
testing,z,35,23_z.PNG,0.110144236
testing,X,59,132_X.PNG,0.943253339
testing,9,9,47_9.PNG,0.072403656
testing,w,32,118_w.PNG,0.237004017
testing,w,32,145_w.PNG,0.642386889
testing,W,58,16_W.PNG,0.024188839
testing,v,31,51_v.PNG,0.695455366
testing,r,27,14_r.PNG,0.289560065
testing,X,59,140_X.PNG,0.876236904
testing,J,45,43_J.PNG,0.229584853
testing,e,14,80_e.PNG,0.808141155
testing,T,55,77_T.PNG,0.158068893
testing,q,26,18_q.PNG,0.565607543
testing,0,0,139_0.PNG,0.31330964
testing,f,15,8_f.PNG,0.480742097
testing,8,8,152_8.PNG,0.831981678
testing,3,3,105_3.PNG,0.839306542
testing,y,34,49_y.PNG,0.710392385
testing,1,1,186_1.PNG,0.38584868
testing,m,22,8_m.PNG,0.205933242
testing,Q,52,50_Q.PNG,0.032189136
testing,I,44,20_I.PNG,0.225099066
testing,E,40,90_E.PNG,0.83610104
testing,U,56,84_U.PNG,0.662923746
testing,c,12,17_c.PNG,0.522251805
testing,V,57,39_V.PNG,0.766112537
testing,5,5,197_5.PNG,0.860912285
testing,5,5,208_5.PNG,0.542970499
testing,y,34,16_y.PNG,0.696192537
testing,1,1,147_1.PNG,0.111141442
testing,Z,61,19_Z.PNG,0.394585387
testing,9,9,147_9.PNG,0.019024545
testing,E,40,14_E.PNG,0.861658527
testing,d,13,42_d.PNG,0.264650051
testing,1,1,251_1.PNG,0.35342231
testing,1,1,78_1.PNG,0.275911134
testing,z,35,43_z.PNG,0.969884777
testing,2,2,29_2.PNG,0.392694856
testing,O,50,77_O.PNG,0.65029306
testing,y,34,169_y.PNG,0.429311388
testing,S,54,30_S.PNG,0.256634827
testing,4,4,66_4.PNG,0.426837279
testing,Q,52,29_Q.PNG,0.273638678
testing,b,11,57_b.PNG,0.287037577
testing,5,5,103_5.PNG,0.112669218
testing,m,22,41_m.PNG,0.311938261
testing,9,9,227_9.PNG,0.219375133
testing,s,28,79_s.PNG,0.917663529
testing,9,9,187_9.PNG,0.059403505
testing,3,3,25_3.PNG,0.23665626
testing,0,0,213_0.PNG,0.654261193
testing,G,42,80_G.PNG,0.471394188
testing,p,25,27_p.PNG,0.388460323
testing,d,13,102_d.PNG,0.437968252
testing,n,23,42_n.PNG,0.304633756
testing,D,39,5_D.PNG,0.955360027
testing,1,1,35_1.PNG,0.433977802
testing,3,3,67_3.PNG,0.722866532
testing,w,32,128_w.PNG,0.843206851
testing,1,1,215_1.PNG,0.63602913
testing,X,59,112_X.PNG,0.372214339
testing,L,47,43_L.PNG,0.890375532
testing,F,41,63_F.PNG,0.137793561
testing,m,22,5_m.PNG,0.215816739
testing,B,37,19_B.PNG,0.789910498
testing,8,8,26_8.PNG,0.345451282
testing,Z,61,173_Z.PNG,0.322962904
testing,0,0,201_0.PNG,0.807952077
testing,Y,60,160_Y.PNG,0.613808972
testing,H,43,52_H.PNG,0.77206659
testing,E,40,28_E.PNG,0.699994331
testing,B,37,2_B.PNG,0.262276258
testing,z,35,36_z.PNG,0.609397144
testing,Q,52,53_Q.PNG,0.326895728
testing,V,57,98_V.PNG,0.954054306
testing,3,3,212_3.PNG,0.901409526
testing,X,59,168_X.PNG,0.416291451
testing,I,44,38_I.PNG,0.261317748
testing,I,44,78_I.PNG,0.069765102
testing,Z,61,10_Z.PNG,0.273662066
testing,5,5,10_5.PNG,0.689840918
testing,h,17,15_h.PNG,0.354590831
testing,N,49,37_N.PNG,0.828104405
testing,9,9,126_9.PNG,0.208624544
testing,K,46,47_K.PNG,0.700206656
testing,6,6,269_6.PNG,0.148714451
testing,3,3,93_3.PNG,0.675569815
testing,V,57,93_V.PNG,0.842670763
testing,8,8,154_8.PNG,0.564563665
testing,R,53,48_R.PNG,0.609320359
testing,o,24,2_o.PNG,0.099957439
testing,6,6,107_6.PNG,0.55592324
testing,m,22,36_m.PNG,0.237748943
testing,O,50,3_O.PNG,0.393543272
testing,s,28,48_s.PNG,0.555264343
testing,G,42,45_G.PNG,0.195974474
testing,x,33,17_x.PNG,0.051191996
testing,w,32,8_w.PNG,0.602498775
testing,C,38,45_C.PNG,0.748269739
testing,D,39,58_D.PNG,0.667777332
testing,d,13,114_d.PNG,0.880859242
testing,K,46,42_K.PNG,0.481422303
testing,h,17,53_h.PNG,0.409181874
testing,v,31,165_v.PNG,0.155994063
testing,O,50,7_O.PNG,0.640852239
testing,1,1,248_1.PNG,0.891720348
testing,f,15,18_f.PNG,0.470821044
testing,X,59,69_X.PNG,0.317989142
testing,E,40,79_E.PNG,0.763772885
testing,d,13,55_d.PNG,0.373744635
testing,1,1,196_1.PNG,0.890557349
testing,H,43,49_H.PNG,0.875197627
testing,O,50,29_O.PNG,0.708598935
testing,7,7,111_7.PNG,0.109049352
testing,o,24,35_o.PNG,0.43836615
testing,e,14,48_e.PNG,0.142609602
testing,y,34,189_y.PNG,0.197470735
testing,h,17,79_h.PNG,0.38844081
testing,J,45,5_J.PNG,0.144702589
testing,g,16,70_g.PNG,0.264874969
testing,p,25,40_p.PNG,0.855085852
testing,4,4,216_4.PNG,0.21016688
testing,z,35,156_z.PNG,0.674510653
testing,L,47,50_L.PNG,0.436399768
testing,9,9,105_9.PNG,0.420041535
testing,W,58,85_W.PNG,0.457348603
testing,5,5,211_5.PNG,0.43033559
testing,c,12,10_c.PNG,0.758597454
testing,8,8,192_8.PNG,0.512409916
testing,2,2,130_2.PNG,0.389977078
testing,c,12,70_c.PNG,0.872443054
testing,1,1,226_1.PNG,0.271431221
testing,L,47,51_L.PNG,0.092755926
testing,S,54,46_S.PNG,0.355901129
testing,3,3,74_3.PNG,0.283023266
testing,n,23,99_n.PNG,0.2310626
testing,t,29,62_t.PNG,0.99042165
testing,7,7,178_7.PNG,0.862160595
testing,c,12,43_c.PNG,0.236841635
testing,V,57,106_V.PNG,0.041468463
testing,Z,61,17_Z.PNG,0.110793523
testing,4,4,159_4.PNG,0.831534236
testing,J,45,62_J.PNG,0.587591992
testing,8,8,79_8.PNG,0.223098141
testing,W,58,21_W.PNG,0.698079423
testing,8,8,101_8.PNG,0.356768916
testing,4,4,168_4.PNG,0.26934549
testing,3,3,159_3.PNG,0.204301339
testing,k,20,51_k.PNG,0.932863464
testing,C,38,59_C.PNG,0.439070453
testing,8,8,139_8.PNG,0.295323978
testing,n,23,28_n.PNG,0.11012384
testing,y,34,93_y.PNG,0.646086867
testing,w,32,127_w.PNG,0.186884661
testing,3,3,218_3.PNG,0.587847035
testing,u,30,44_u.PNG,0.643069957
testing,5,5,193_5.PNG,0.187828981
testing,1,1,237_1.PNG,0.011817713
testing,v,31,107_v.PNG,0.049065804
testing,8,8,38_8.PNG,0.718880554
testing,3,3,3_3.PNG,0.910321983
testing,e,14,41_e.PNG,0.986915344
testing,0,0,149_0.PNG,0.321796278
testing,n,23,11_n.PNG,0.456848005
