subset,label,folder,filename,random
training,Q,52,535_Q.PNG,0.801835717
training,5,5,1175_5.PNG,0.417504819
training,9,9,766_9.PNG,0.251021845
training,d,13,17_d.PNG,0.822159563
training,4,4,1084_4.PNG,0.967974185
training,P,51,261_P.PNG,0.624503696
training,w,32,470_w.PNG,0.280240362
training,G,42,585_G.PNG,0.681203226
training,4,4,1640_4.PNG,0.066888285
training,W,58,85_W.PNG,0.128667347
training,a,10,187_a.PNG,0.982254638
training,W,58,173_W.PNG,0.201087863
training,1,1,1009_1.PNG,0.870485034
training,D,39,196_D.PNG,0.221867475
training,I,44,298_I.PNG,0.312214065
training,e,14,492_e.PNG,0.472219994
training,9,9,1895_9.PNG,0.200079672
training,J,45,493_J.PNG,0.004601925
training,h,17,88_h.PNG,0.964386624
training,I,44,218_I.PNG,0.861663452
training,2,2,1718_2.PNG,0.494702396
training,2,2,1863_2.PNG,0.281353756
training,5,5,708_5.PNG,0.069581089
training,j,19,465_j.PNG,0.212534832
training,8,8,1915_8.PNG,0.660199448
training,6,6,1616_6.PNG,0.708385107
training,L,47,35_L.PNG,0.184885493
training,r,27,117_r.PNG,0.764198157
training,j,19,93_j.PNG,0.463447633
training,c,12,578_c.PNG,0.808969461
training,q,26,619_q.PNG,0.536490997
training,p,25,335_p.PNG,0.552139713
training,M,48,166_M.PNG,0.877061986
training,v,31,115_v.PNG,0.317923646
training,U,56,471_U.PNG,0.994640254
training,h,17,225_h.PNG,0.578956955
training,5,5,891_5.PNG,0.247083823
training,4,4,1578_4.PNG,0.549644396
training,w,32,325_w.PNG,0.053333113
training,6,6,81_6.PNG,0.606395475
training,t,29,706_t.PNG,0.325264571
training,d,13,581_d.PNG,0.000546802
training,8,8,523_8.PNG,0.152465398
training,v,31,258_v.PNG,0.191794898
training,d,13,480_d.PNG,0.598820779
training,z,35,0_z.PNG,0.063799402
training,9,9,830_9.PNG,0.194274548
training,1,1,454_1.PNG,0.729822877
training,0,0,996_0.PNG,0.315077704
training,7,7,908_7.PNG,0.071247442
training,K,46,123_K.PNG,0.694862209
training,I,44,60_I.PNG,0.568099698
training,O,50,367_O.PNG,0.355758309
training,9,9,63_9.PNG,0.48698116
training,1,1,1640_1.PNG,0.593354756
training,g,16,79_g.PNG,0.512989256
training,0,0,1301_0.PNG,0.313992944
training,v,31,574_v.PNG,0.199800105
training,5,5,773_5.PNG,0.98965435
training,w,32,360_w.PNG,0.154202692
training,7,7,1484_7.PNG,0.380256595
training,8,8,525_8.PNG,0.399976889
training,7,7,724_7.PNG,0.391655386
training,Z,61,408_Z.PNG,0.478588099
training,3,3,1863_3.PNG,0.505761129
training,h,17,238_h.PNG,0.680707304
training,5,5,1505_5.PNG,0.832389877
training,k,20,631_k.PNG,0.840413822
training,q,26,340_q.PNG,0.561185479
training,j,19,362_j.PNG,0.563972057
training,1,1,243_1.PNG,0.148673715
training,8,8,1177_8.PNG,0.216603363
training,9,9,1280_9.PNG,0.707577155
training,0,0,1186_0.PNG,0.621718865
training,C,38,148_C.PNG,0.420113759
training,q,26,254_q.PNG,0.210849955
training,5,5,311_5.PNG,0.475957094
training,g,16,195_g.PNG,0.401399671
training,7,7,1154_7.PNG,0.738299701
training,0,0,1962_0.PNG,0.851882287
training,0,0,1820_0.PNG,0.844912433
training,6,6,101_6.PNG,0.381027541
training,G,42,382_G.PNG,0.685344606
training,t,29,561_t.PNG,0.153490874
training,E,40,112_E.PNG,0.012335171
training,5,5,1613_5.PNG,0.872868691
training,F,41,393_F.PNG,0.472524112
training,q,26,735_q.PNG,0.674655798
training,0,0,1210_0.PNG,0.67101105
training,0,0,1375_0.PNG,0.67838888
training,q,26,614_q.PNG,0.253535514
training,s,28,631_s.PNG,0.165306658
training,7,7,1803_7.PNG,0.740111477
training,f,15,408_f.PNG,0.909499337
training,L,47,510_L.PNG,0.860233328
training,0,0,1341_0.PNG,0.471531741
training,4,4,1078_4.PNG,0.327054469
training,W,58,134_W.PNG,0.011512975
training,3,3,156_3.PNG,0.272702953
training,l,21,374_l.PNG,0.996545304
training,b,11,238_b.PNG,0.919721948
training,h,17,508_h.PNG,0.183563835
training,9,9,5_9.PNG,0.968362143
training,4,4,298_4.PNG,0.168026448
training,3,3,295_3.PNG,0.997911462
training,6,6,1346_6.PNG,0.939888942
training,3,3,705_3.PNG,0.503831686
training,D,39,629_D.PNG,0.056706451
training,y,34,541_y.PNG,0.113289098
training,Y,60,11_Y.PNG,0.550017807
training,W,58,25_W.PNG,0.394005924
training,5,5,1852_5.PNG,0.668923054
training,n,23,231_n.PNG,0.402527732
training,J,45,665_J.PNG,0.452171649
training,s,28,263_s.PNG,0.4073251
training,5,5,845_5.PNG,0.773050177
training,m,22,115_m.PNG,0.445668911
training,0,0,759_0.PNG,0.21484633
training,0,0,1436_0.PNG,0.36221116
training,x,33,137_x.PNG,0.716281802
training,I,44,61_I.PNG,0.740135848
training,L,47,594_L.PNG,0.583290727
training,g,16,299_g.PNG,0.582148874
training,8,8,557_8.PNG,0.469667351
training,v,31,294_v.PNG,0.501133087
training,6,6,374_6.PNG,0.063159817
training,M,48,456_M.PNG,0.105115434
training,8,8,1465_8.PNG,0.119289242
training,D,39,424_D.PNG,0.812582041
training,4,4,747_4.PNG,0.248449361
training,L,47,481_L.PNG,0.392339536
training,Z,61,457_Z.PNG,0.73696664
training,e,14,287_e.PNG,0.087443931
training,Q,52,303_Q.PNG,0.837503175
training,2,2,1858_2.PNG,0.313022945
training,4,4,995_4.PNG,0.487632234
training,J,45,181_J.PNG,0.088170913
training,3,3,618_3.PNG,0.630197848
training,6,6,1641_6.PNG,0.131729383
training,a,10,275_a.PNG,0.058372416
training,1,1,288_1.PNG,0.94375616
training,8,8,899_8.PNG,0.865665355
training,N,49,340_N.PNG,0.089289385
training,F,41,94_F.PNG,0.771752674
training,l,21,488_l.PNG,0.32879362
training,a,10,696_a.PNG,0.281866294
training,c,12,239_c.PNG,0.526696515
training,3,3,1383_3.PNG,0.665526866
training,G,42,254_G.PNG,0.540355058
training,g,16,261_g.PNG,0.687803828
training,q,26,60_q.PNG,0.970876296
training,F,41,449_F.PNG,0.520833234
training,L,47,185_L.PNG,0.642491774
training,S,54,88_S.PNG,0.433326675
training,5,5,822_5.PNG,0.359674942
training,H,43,369_H.PNG,0.796351338
training,m,22,537_m.PNG,0.513746018
training,H,43,193_H.PNG,0.344066463
training,1,1,198_1.PNG,0.304525073
training,r,27,483_r.PNG,0.48031233
training,f,15,188_f.PNG,0.142651829
training,0,0,329_0.PNG,0.453474931
training,5,5,557_5.PNG,0.579260464
training,x,33,482_x.PNG,0.124240332
training,Q,52,365_Q.PNG,0.833532491
training,f,15,578_f.PNG,0.552106782
training,q,26,324_q.PNG,0.794342901
training,o,24,487_o.PNG,0.983364385
training,4,4,154_4.PNG,0.915422928
training,M,48,439_M.PNG,0.068283342
training,Y,60,590_Y.PNG,0.639950668
training,t,29,343_t.PNG,0.260253272
training,4,4,967_4.PNG,0.286629307
training,2,2,236_2.PNG,0.478057514
training,T,55,265_T.PNG,0.061144262
training,A,36,495_A.PNG,0.411282008
training,4,4,618_4.PNG,0.596803462
training,A,36,545_A.PNG,0.919651101
training,t,29,201_t.PNG,0.179000858
training,5,5,796_5.PNG,0.849903397
training,w,32,184_w.PNG,0.639424436
training,a,10,594_a.PNG,0.291589499
training,1,1,1463_1.PNG,0.518791657
training,7,7,714_7.PNG,0.010572971
training,T,55,486_T.PNG,0.502771183
training,J,45,159_J.PNG,0.629050853
training,1,1,158_1.PNG,0.124012257
training,v,31,306_v.PNG,0.411625842
training,w,32,468_w.PNG,0.20692122
training,Y,60,432_Y.PNG,0.117907136
training,U,56,19_U.PNG,0.438615742
training,6,6,1867_6.PNG,0.338236637
training,r,27,60_r.PNG,0.349161793
training,Y,60,433_Y.PNG,0.994495954
training,j,19,596_j.PNG,0.726429097
training,o,24,423_o.PNG,0.95042307
training,w,32,165_w.PNG,0.282938962
training,b,11,233_b.PNG,0.22220011
training,3,3,1889_3.PNG,0.731098474
training,A,36,584_A.PNG,0.465514986
training,U,56,590_U.PNG,0.990192543
training,5,5,1046_5.PNG,0.110106581
training,f,15,744_f.PNG,0.606381884
training,y,34,327_y.PNG,0.329064207
training,I,44,192_I.PNG,0.682273769
training,5,5,1363_5.PNG,0.942793773
training,C,38,174_C.PNG,0.560529913
training,j,19,29_j.PNG,0.234865098
training,2,2,457_2.PNG,0.416327167
training,6,6,648_6.PNG,0.379342627
training,2,2,1819_2.PNG,0.212583182
training,4,4,518_4.PNG,0.993254353
training,3,3,1867_3.PNG,0.175971581
training,G,42,51_G.PNG,0.22368939
training,u,30,693_u.PNG,0.419865438
training,X,59,454_X.PNG,0.264295372
training,W,58,247_W.PNG,0.484159082
training,k,20,633_k.PNG,0.1256795
training,q,26,734_q.PNG,0.364579426
training,G,42,649_G.PNG,0.110335696
training,h,17,753_h.PNG,0.618023804
training,i,18,20_i.PNG,0.671385177
training,M,48,330_M.PNG,0.809332975
training,d,13,485_d.PNG,0.047787408
training,F,41,661_F.PNG,0.9179719
training,o,24,544_o.PNG,0.34251763
training,o,24,269_o.PNG,0.159311179
training,T,55,136_T.PNG,0.295593674
training,e,14,631_e.PNG,0.917210305
training,8,8,1233_8.PNG,0.300259682
training,V,57,195_V.PNG,0.511992422
training,5,5,483_5.PNG,0.948156363
training,2,2,128_2.PNG,0.142954207
training,F,41,280_F.PNG,0.324853617
training,1,1,771_1.PNG,0.702152481
training,5,5,688_5.PNG,0.690141038
training,g,16,34_g.PNG,0.47310453
training,t,29,157_t.PNG,0.887888325
training,y,34,628_y.PNG,0.095097201
training,i,18,343_i.PNG,0.57501432
training,2,2,50_2.PNG,0.401583599
training,c,12,366_c.PNG,0.789397701
training,7,7,1052_7.PNG,0.647752917
training,s,28,124_s.PNG,0.80756523
training,C,38,320_C.PNG,0.341164984
training,m,22,207_m.PNG,0.054329026
training,7,7,47_7.PNG,0.791194523
training,5,5,952_5.PNG,0.588517181
training,0,0,1219_0.PNG,0.390637481
training,E,40,37_E.PNG,0.684491546
training,Y,60,579_Y.PNG,0.061683535
training,q,26,146_q.PNG,0.787257959
training,7,7,399_7.PNG,0.513172005
training,F,41,633_F.PNG,0.630736775
training,3,3,17_3.PNG,0.555128
training,i,18,49_i.PNG,0.748512693
training,3,3,892_3.PNG,0.491242578
training,u,30,257_u.PNG,0.935436436
training,g,16,401_g.PNG,0.293808298
training,j,19,288_j.PNG,0.220463234
training,A,36,136_A.PNG,0.9923247
training,K,46,250_K.PNG,0.218166926
training,r,27,740_r.PNG,0.960858159
training,i,18,280_i.PNG,0.756094072
training,O,50,417_O.PNG,0.086819863
training,4,4,328_4.PNG,0.984200671
training,0,0,518_0.PNG,0.75407975
training,0,0,1794_0.PNG,0.196455907
training,B,37,555_B.PNG,0.003680158
training,4,4,663_4.PNG,0.009362533
training,x,33,290_x.PNG,0.771140326
training,V,57,387_V.PNG,0.295530363
training,f,15,425_f.PNG,0.817741988
training,7,7,1540_7.PNG,0.74662088
training,i,18,558_i.PNG,0.179478679
training,s,28,723_s.PNG,0.43303367
training,2,2,619_2.PNG,0.583731041
training,2,2,636_2.PNG,0.679974743
training,Z,61,148_Z.PNG,0.707433211
training,l,21,51_l.PNG,0.302404775
training,5,5,1440_5.PNG,0.151158995
training,1,1,918_1.PNG,0.435200917
training,f,15,724_f.PNG,0.18071165
training,g,16,295_g.PNG,0.712181912
training,i,18,144_i.PNG,0.76426816
training,x,33,503_x.PNG,0.949497643
training,s,28,433_s.PNG,0.53007385
training,7,7,1479_7.PNG,0.018761319
training,d,13,698_d.PNG,0.776606718
training,Z,61,173_Z.PNG,0.02200859
training,E,40,103_E.PNG,0.601138893
training,3,3,157_3.PNG,0.013838371
training,4,4,436_4.PNG,0.793829484
training,7,7,1280_7.PNG,0.397642625
training,H,43,556_H.PNG,0.119188686
training,q,26,731_q.PNG,0.795323322
training,T,55,159_T.PNG,0.828851052
training,g,16,262_g.PNG,0.230720163
training,i,18,296_i.PNG,0.499991241
training,b,11,134_b.PNG,0.87964528
training,2,2,643_2.PNG,0.009611121
training,8,8,333_8.PNG,0.335504889
training,c,12,466_c.PNG,0.17585026
training,f,15,556_f.PNG,0.268661317
training,8,8,1928_8.PNG,0.19146837
training,x,33,57_x.PNG,0.299702914
training,h,17,130_h.PNG,0.477015911
training,T,55,540_T.PNG,0.759043706
training,F,41,340_F.PNG,0.727844532
training,R,53,613_R.PNG,0.51618614
training,x,33,495_x.PNG,0.258556589
training,l,21,596_l.PNG,0.453459353
training,7,7,564_7.PNG,0.170685521
training,S,54,718_S.PNG,0.450693007
training,3,3,1726_3.PNG,0.085546927
training,a,10,427_a.PNG,0.796240882
training,z,35,196_z.PNG,0.521263691
training,2,2,1331_2.PNG,0.303794525
training,2,2,1428_2.PNG,0.719663408
training,4,4,731_4.PNG,0.50245954
training,G,42,434_G.PNG,0.960354526
training,b,11,433_b.PNG,0.167085302
training,N,49,53_N.PNG,0.371521041
training,D,39,586_D.PNG,0.868005245
training,I,44,162_I.PNG,0.023896197
training,E,40,56_E.PNG,0.721645635
training,I,44,395_I.PNG,0.602245542
training,3,3,1535_3.PNG,0.760606019
training,k,20,398_k.PNG,0.118166151
training,e,14,221_e.PNG,0.625934386
training,G,42,83_G.PNG,0.395009731
training,m,22,293_m.PNG,0.237574684
training,4,4,1733_4.PNG,0.386493727
training,R,53,66_R.PNG,0.38394988
training,8,8,1487_8.PNG,0.172164149
training,c,12,498_c.PNG,0.955587536
training,1,1,1254_1.PNG,0.511634481
training,7,7,1362_7.PNG,0.919672423
training,9,9,59_9.PNG,0.024184711
training,9,9,721_9.PNG,0.474450066
training,5,5,923_5.PNG,0.434025327
training,3,3,1406_3.PNG,0.248825198
training,U,56,72_U.PNG,0.697680083
training,d,13,449_d.PNG,0.122743777
training,f,15,166_f.PNG,0.087706524
training,I,44,145_I.PNG,0.146649704
training,w,32,602_w.PNG,0.20156373
training,1,1,1909_1.PNG,0.385813117
training,d,13,354_d.PNG,0.054381555
training,C,38,660_C.PNG,0.281011557
training,9,9,1598_9.PNG,0.694208018
training,G,42,568_G.PNG,0.893491615
training,D,39,188_D.PNG,0.471926764
training,a,10,748_a.PNG,0.436942127
training,K,46,130_K.PNG,0.057758147
training,f,15,644_f.PNG,0.812114065
training,f,15,142_f.PNG,0.632727097
training,r,27,219_r.PNG,0.409785207
training,v,31,11_v.PNG,0.740945609
training,t,29,535_t.PNG,0.212956982
training,T,55,482_T.PNG,0.98392677
training,U,56,36_U.PNG,0.864831868
training,L,47,247_L.PNG,0.900297465
training,6,6,1874_6.PNG,0.984069924
training,K,46,656_K.PNG,0.878324374
training,h,17,96_h.PNG,0.82851089
training,O,50,334_O.PNG,0.562616885
training,g,16,694_g.PNG,0.402538846
training,6,6,1532_6.PNG,0.96421075
training,4,4,1269_4.PNG,0.523991165
training,b,11,561_b.PNG,0.781180522
training,M,48,189_M.PNG,0.743610375
training,L,47,324_L.PNG,0.315232448
training,X,59,473_X.PNG,0.563264431
training,7,7,100_7.PNG,0.903349691
training,9,9,820_9.PNG,0.623604367
training,0,0,1459_0.PNG,0.34753619
training,A,36,116_A.PNG,0.536174934
training,e,14,431_e.PNG,0.926936056
training,5,5,1619_5.PNG,0.679100611
training,5,5,1361_5.PNG,0.932477159
training,8,8,815_8.PNG,0.183690067
training,3,3,86_3.PNG,0.524447029
training,L,47,156_L.PNG,0.496448111
training,D,39,317_D.PNG,0.274465418
training,2,2,1541_2.PNG,0.410199494
training,a,10,477_a.PNG,0.386417527
training,4,4,155_4.PNG,0.691164002
training,E,40,388_E.PNG,0.39929479
training,7,7,1542_7.PNG,0.129739404
training,I,44,65_I.PNG,0.569228345
training,H,43,201_H.PNG,0.630807941
training,N,49,505_N.PNG,0.701145439
training,f,15,489_f.PNG,0.602455782
training,O,50,599_O.PNG,0.006951669
training,b,11,369_b.PNG,0.075891949
training,g,16,533_g.PNG,0.961242165
training,T,55,195_T.PNG,0.253778634
training,3,3,222_3.PNG,0.8288819
training,9,9,1889_9.PNG,0.545712374
training,3,3,536_3.PNG,0.744409598
training,3,3,442_3.PNG,0.675260712
training,E,40,193_E.PNG,0.909378191
training,S,54,431_S.PNG,0.07347934
training,6,6,542_6.PNG,0.359588107
training,Z,61,431_Z.PNG,0.690336139
training,c,12,120_c.PNG,0.231786056
training,N,49,238_N.PNG,0.184274883
training,8,8,586_8.PNG,0.659925444
training,d,13,693_d.PNG,0.98495621
training,8,8,891_8.PNG,0.433512356
training,B,37,606_B.PNG,0.158265572
training,b,11,377_b.PNG,0.042022984
training,m,22,201_m.PNG,0.663998148
training,3,3,572_3.PNG,0.192586545
training,c,12,194_c.PNG,0.023762303
training,5,5,1849_5.PNG,0.086262826
training,s,28,224_s.PNG,0.815023717
training,F,41,37_F.PNG,0.175803372
training,2,2,527_2.PNG,0.092761467
training,4,4,1753_4.PNG,0.029231224
training,A,36,417_A.PNG,0.98692158
training,c,12,558_c.PNG,0.293998385
training,J,45,219_J.PNG,0.466619102
training,l,21,604_l.PNG,0.170448061
training,e,14,270_e.PNG,0.000388071
training,P,51,224_P.PNG,0.696528989
training,L,47,320_L.PNG,0.525790501
training,9,9,339_9.PNG,0.388950868
training,8,8,694_8.PNG,0.870141039
training,8,8,1168_8.PNG,0.845029555
training,W,58,362_W.PNG,0.43413089
training,l,21,556_l.PNG,0.962118901
training,w,32,578_w.PNG,0.845687899
training,8,8,236_8.PNG,0.408242042
training,6,6,1270_6.PNG,0.647309571
training,6,6,977_6.PNG,0.963555823
training,g,16,684_g.PNG,0.994162446
training,d,13,85_d.PNG,0.906760427
training,p,25,336_p.PNG,0.489146621
training,2,2,1690_2.PNG,0.137706368
training,o,24,369_o.PNG,0.419646683
training,l,21,724_l.PNG,0.79967139
training,9,9,1087_9.PNG,0.162754701
training,K,46,68_K.PNG,0.622652621
training,p,25,163_p.PNG,0.457335226
training,9,9,760_9.PNG,0.258678999
training,7,7,1190_7.PNG,0.995136808
training,G,42,146_G.PNG,0.125813775
training,n,23,467_n.PNG,0.949181067
training,v,31,196_v.PNG,0.192429384
training,G,42,603_G.PNG,0.01635865
training,G,42,69_G.PNG,0.863825565
training,0,0,1890_0.PNG,0.374829207
training,1,1,1232_1.PNG,0.754024751
training,k,20,522_k.PNG,0.186643783
training,j,19,139_j.PNG,0.266120766
training,6,6,451_6.PNG,0.104131865
training,4,4,1284_4.PNG,0.859145746
training,s,28,555_s.PNG,0.270793731
training,w,32,256_w.PNG,0.023229696
training,E,40,498_E.PNG,0.30032148
training,Q,52,592_Q.PNG,0.020781438
training,f,15,637_f.PNG,0.804059893
training,s,28,218_s.PNG,0.624433408
training,0,0,333_0.PNG,0.651939965
training,y,34,224_y.PNG,0.617358566
training,9,9,1648_9.PNG,0.012196179
training,O,50,337_O.PNG,0.759728646
training,n,23,286_n.PNG,0.900262541
training,5,5,897_5.PNG,0.472773798
training,4,4,117_4.PNG,0.591662975
training,v,31,487_v.PNG,0.072546285
training,7,7,806_7.PNG,0.044218799
training,g,16,237_g.PNG,0.600471223
training,C,38,666_C.PNG,0.268701023
training,v,31,521_v.PNG,0.929310349
training,z,35,443_z.PNG,0.430491144
training,K,46,242_K.PNG,0.136488942
training,v,31,586_v.PNG,0.520323618
training,J,45,458_J.PNG,0.776012826
training,V,57,647_V.PNG,0.908841362
training,S,54,308_S.PNG,0.948987071
training,6,6,582_6.PNG,0.214251135
training,3,3,454_3.PNG,0.574088563
training,N,49,520_N.PNG,0.172378843
training,p,25,23_p.PNG,0.278279083
training,o,24,283_o.PNG,0.891768621
training,Y,60,162_Y.PNG,0.143011587
training,v,31,645_v.PNG,0.959883008
training,V,57,249_V.PNG,0.679619655
training,0,0,36_0.PNG,0.225672513
training,j,19,125_j.PNG,0.091909599
training,s,28,648_s.PNG,0.071283641
training,B,37,678_B.PNG,0.245549719
training,w,32,274_w.PNG,0.035583305
training,M,48,398_M.PNG,0.193784077
training,z,35,247_z.PNG,0.166550895
training,a,10,485_a.PNG,0.413785365
training,7,7,1023_7.PNG,0.264439935
training,j,19,321_j.PNG,0.645300879
training,Z,61,8_Z.PNG,0.498829143
training,f,15,47_f.PNG,0.819447148
training,1,1,1952_1.PNG,0.242713336
training,k,20,399_k.PNG,0.636851606
training,R,53,42_R.PNG,0.889460218
training,0,0,1262_0.PNG,0.981323317
training,n,23,442_n.PNG,0.240739001
training,4,4,380_4.PNG,0.534176501
training,a,10,497_a.PNG,0.372902278
training,t,29,697_t.PNG,0.975365529
training,J,45,243_J.PNG,0.817563737
training,S,54,594_S.PNG,0.012552071
training,1,1,1468_1.PNG,0.33620788
training,p,25,698_p.PNG,0.222096163
training,2,2,1047_2.PNG,0.104425954
training,r,27,546_r.PNG,0.025145417
training,l,21,141_l.PNG,0.822029615
training,8,8,200_8.PNG,0.262052628
training,1,1,1725_1.PNG,0.545947603
training,9,9,126_9.PNG,0.040716735
training,n,23,9_n.PNG,0.545598655
training,B,37,41_B.PNG,0.069219081
training,X,59,86_X.PNG,0.028568227
training,x,33,244_x.PNG,0.122161331
training,9,9,171_9.PNG,0.495166697
training,s,28,324_s.PNG,0.743231842
training,6,6,993_6.PNG,0.591094463
training,2,2,262_2.PNG,0.114126101
training,i,18,42_i.PNG,0.96644123
training,8,8,841_8.PNG,0.257563827
training,4,4,559_4.PNG,0.89606425
training,2,2,145_2.PNG,0.154533097
training,U,56,77_U.PNG,0.421986916
training,g,16,343_g.PNG,0.260658904
training,b,11,150_b.PNG,0.886810988
training,D,39,248_D.PNG,0.094932687
training,5,5,270_5.PNG,0.789547711
training,C,38,9_C.PNG,0.015291378
training,g,16,475_g.PNG,0.061328749
training,6,6,1316_6.PNG,0.591715789
training,5,5,876_5.PNG,0.153065946
training,2,2,285_2.PNG,0.790916451
training,o,24,619_o.PNG,0.601911059
training,Y,60,347_Y.PNG,0.967020551
training,I,44,131_I.PNG,0.413758317
training,K,46,110_K.PNG,0.474578762
training,o,24,299_o.PNG,0.608503055
training,v,31,617_v.PNG,0.571264824
training,1,1,1582_1.PNG,0.673744081
training,8,8,1162_8.PNG,0.717996981
training,9,9,161_9.PNG,0.645074439
training,8,8,990_8.PNG,0.5383996
training,8,8,1773_8.PNG,0.174227951
training,G,42,61_G.PNG,0.940316251
training,s,28,206_s.PNG,0.900363944
training,5,5,853_5.PNG,0.345569979
training,y,34,114_y.PNG,0.255568772
training,3,3,1162_3.PNG,0.111169509
training,E,40,126_E.PNG,0.259944395
training,e,14,118_e.PNG,0.270523132
training,B,37,264_B.PNG,0.174784891
training,z,35,462_z.PNG,0.51762531
training,D,39,348_D.PNG,0.834327033
training,2,2,525_2.PNG,0.983870139
training,P,51,286_P.PNG,0.14688795
training,m,22,527_m.PNG,0.943159299
training,o,24,287_o.PNG,0.730896904
training,H,43,391_H.PNG,0.431145867
training,6,6,1609_6.PNG,0.302595942
training,2,2,14_2.PNG,0.954837793
training,j,19,415_j.PNG,0.291037653
training,w,32,608_w.PNG,0.745563886
training,4,4,1852_4.PNG,0.33100632
training,u,30,66_u.PNG,0.161051353
training,9,9,807_9.PNG,0.242042908
training,p,25,350_p.PNG,0.030177489
training,s,28,347_s.PNG,0.252336132
training,1,1,390_1.PNG,0.333829985
training,N,49,130_N.PNG,0.594459545
training,K,46,173_K.PNG,0.662375689
training,E,40,407_E.PNG,0.368877081
training,6,6,48_6.PNG,0.88343577
training,9,9,1579_9.PNG,0.114106963
training,u,30,93_u.PNG,0.458876372
training,f,15,280_f.PNG,0.781176759
training,Z,61,274_Z.PNG,0.218558457
training,s,28,749_s.PNG,0.592443324
training,L,47,169_L.PNG,0.303726301
training,C,38,270_C.PNG,0.727967659
training,B,37,569_B.PNG,0.434243051
training,7,7,2007_7.PNG,0.469395732
training,n,23,593_n.PNG,0.571274101
training,K,46,428_K.PNG,0.803479021
training,c,12,173_c.PNG,0.828799435
training,K,46,486_K.PNG,0.444797095
training,y,34,291_y.PNG,0.909494001
training,7,7,1794_7.PNG,0.418725459
training,0,0,1495_0.PNG,0.38031475
training,1,1,1488_1.PNG,0.958504208
training,3,3,69_3.PNG,0.984891985
training,7,7,7_7.PNG,0.073071045
training,Z,61,268_Z.PNG,0.488088281
training,I,44,270_I.PNG,0.680798298
training,W,58,6_W.PNG,0.648682163
training,1,1,700_1.PNG,0.172737362
training,4,4,1249_4.PNG,0.143615468
training,O,50,239_O.PNG,0.119490075
training,o,24,674_o.PNG,0.748087353
training,P,51,634_P.PNG,0.776840988
training,9,9,139_9.PNG,0.731113794
training,5,5,1690_5.PNG,0.580971419
training,F,41,334_F.PNG,0.672395788
training,9,9,1594_9.PNG,0.67597004
training,q,26,590_q.PNG,0.320199405
training,u,30,304_u.PNG,0.212162086
training,7,7,1546_7.PNG,0.45164134
training,5,5,1704_5.PNG,0.799413138
training,B,37,497_B.PNG,0.576876095
training,D,39,457_D.PNG,0.633146438
training,b,11,85_b.PNG,0.478482069
training,8,8,1039_8.PNG,0.514137053
training,a,10,573_a.PNG,0.04419196
training,r,27,154_r.PNG,0.208386935
training,u,30,681_u.PNG,0.689257483
training,0,0,1975_0.PNG,0.152961073
training,4,4,1713_4.PNG,0.573693911
training,U,56,269_U.PNG,0.291133759
training,s,28,85_s.PNG,0.060280809
training,v,31,564_v.PNG,0.172678571
training,0,0,267_0.PNG,0.215041126
training,4,4,835_4.PNG,0.360928064
training,2,2,1854_2.PNG,0.593000606
training,2,2,1319_2.PNG,0.013719987
training,7,7,1497_7.PNG,0.334630766
training,E,40,299_E.PNG,0.358078812
training,C,38,587_C.PNG,0.205675797
training,z,35,104_z.PNG,0.635675275
training,2,2,1392_2.PNG,0.58394225
training,1,1,2018_1.PNG,0.95373306
training,7,7,289_7.PNG,0.255715305
training,K,46,636_K.PNG,0.165515968
training,7,7,844_7.PNG,0.023159994
training,A,36,302_A.PNG,0.020037944
training,G,42,465_G.PNG,0.61087652
training,b,11,554_b.PNG,0.472520506
training,6,6,50_6.PNG,0.571018517
training,w,32,475_w.PNG,0.492621679
training,p,25,520_p.PNG,0.198639
training,l,21,355_l.PNG,0.786896122
training,5,5,1488_5.PNG,0.233899684
training,O,50,68_O.PNG,0.051107505
training,1,1,1758_1.PNG,0.538465658
training,T,55,239_T.PNG,0.792239531
training,o,24,45_o.PNG,0.056752581
training,P,51,285_P.PNG,0.714807686
training,f,15,473_f.PNG,0.060774119
training,S,54,514_S.PNG,0.954786963
training,3,3,1268_3.PNG,0.476635966
training,6,6,813_6.PNG,0.39860613
training,2,2,1679_2.PNG,0.841413397
training,I,44,617_I.PNG,0.278544219
training,X,59,567_X.PNG,0.368025055
training,t,29,354_t.PNG,0.168940966
training,0,0,1560_0.PNG,0.104135535
training,G,42,4_G.PNG,0.72587568
training,Y,60,204_Y.PNG,0.654339329
training,9,9,73_9.PNG,0.90775826
training,L,47,64_L.PNG,0.848451391
training,R,53,641_R.PNG,0.962926341
training,f,15,3_f.PNG,0.052102605
training,I,44,657_I.PNG,0.664554934
training,D,39,134_D.PNG,0.684598093
training,2,2,1323_2.PNG,0.638383972
training,e,14,182_e.PNG,0.576310299
training,L,47,603_L.PNG,0.605620565
training,0,0,1707_0.PNG,0.028861819
training,p,25,562_p.PNG,0.803304599
training,r,27,638_r.PNG,0.831530288
training,0,0,633_0.PNG,0.967602496
training,2,2,777_2.PNG,0.608738537
training,n,23,646_n.PNG,0.834312699
training,7,7,1423_7.PNG,0.872607034
training,F,41,646_F.PNG,0.829837027
training,f,15,272_f.PNG,0.187763323
training,g,16,723_g.PNG,0.834931365
training,z,35,120_z.PNG,0.826843487
training,h,17,292_h.PNG,0.42553203
training,3,3,1684_3.PNG,0.712427587
training,T,55,141_T.PNG,0.816675259
training,8,8,1953_8.PNG,0.753689613
